paper_id,title,has_demand,demand_count,has_compliance,compliance_count,decision,acceptance
Ge7okBGZYi,How Learnable Grids Recover Fine Detail in Low Dimensions: A Neural Tangent Kernel Analysis of Multigrid Parametric Encodings,False,0,False,0,Accept (Poster),True
q9g13IoWmk,Towards Safe and Honest AI Agents with Neural Self-Other Overlap,True,1,False,0,,
vNQLKY7nFM,Learn2Mix: Training Neural Networks Using Adaptive Data Integration,False,0,False,0,Reject,False
il5yUQsrjC,AndroidWorld: A Dynamic Benchmarking Environment for Autonomous Agents,False,0,False,0,Accept (Poster),True
M1ZMwDqvSe,Exploring Knowledge Boundaries in Large Language Models for Retrieval Judgment,True,1,False,0,,
HhP9bgCugr,Align-VL: Can Being Modest Help in the Alignment of Vision-Language Models?,True,1,True,1,Reject,False
hrMNbdxcqL,G2T-LLM: Graph-to-Tree Text Encoding for Molecule Generation with Fine-Tuned Large Language Models,True,1,False,0,,
hKeHfOUCXL,Benchmarks and Custom Package for Energy Forecasting,False,0,False,0,,
UUZuwDv8iw,Fantastic Experts and How to Find Them: A  Multi-Dimensional Study for Experts-Level Sparsification in Mixture-of-Experts,False,0,False,0,Reject,False
RZZPnAaw6Z,Self-rationalization improves LLM as a fine-grained judge,False,0,False,0,Reject,False
UpPXWd9SBk,AFTD: a foreground target detection dataset for airport scenario,False,0,False,0,,
uO0itv7XFa,Disentangling Reasoning Tokens and Boilerplate Tokens For Language Model Fine-tuning,False,0,False,0,,
nwZHFKrYTB,How to Train Long-Context Language Models (Effectively),False,0,True,1,Reject,False
ye1mxb79lw,BILBO: BILevel Bayesian Optimization,False,0,False,0,Reject,False
gJG4IPwg6l,Safety Representations for Safer Policy Learning,False,0,False,0,Accept (Poster),True
UmdotAAVDe,Combining Induction and Transduction for Abstract Reasoning,False,0,False,0,Accept (Poster),True
NAbqM2cMjD,Prompt Infection: LLM-to-LLM Prompt Injection within Multi-Agent Systems,False,0,False,0,Reject,False
1Nwsqw0sTm,Open-Vocabulary Object Detection for Incomparable Spaces,True,1,False,0,,
S04xvGXjEs,Collective variables of neural networks: empirical time evolution and scaling laws,False,0,False,0,Reject,False
3qDhqj6qfu,TabKANet: Tabular Data Modeling with Kolmogorov-Arnold Network and Transformer,False,0,False,0,,
70kYH6InYU,Intelligent Control in Embodied Robotics: Enhancing Human-Robot Interaction through Adaptive Control Techniques,False,0,False,0,Reject,False
agEy9hliY1,Unveiling Neural Combinatorial Optimization Model Representations Through Probing,False,0,False,0,Reject,False
hiZPVlbGsI,Table Learning Representation from Scanned PDF Documents Containing Some Red Stamps,False,0,False,0,,
4f4HDfbwY5,CPDD: Generalized Compressed Representation for Multivariate Long-term Time Series Generation,False,0,False,0,Reject,False
cRnCcuLvyr,CViT: Continuous Vision Transformer for Operator Learning,False,0,True,1,Accept (Poster),True
p2QAOORDoG,TIDMAD: Time Series Dataset for Discovering Dark Matter with AI Denoising,False,0,False,0,,
RdGvvqjkC1,How Jailbreak Defenses Work and Ensemble? A Mechanistic Investigation,False,0,False,0,Reject,False
nHdWdcoyAg,SURE-VQA: Systematic Understanding of Robustness Evaluation in Medical VQA Tasks,False,0,True,1,Reject,False
fAvG3P3Cxx,MultiRC: Joint Learning for Time Series Anomaly Prediction and Detection with Multi-scale Reconstructive Contrast,False,0,False,0,,
E040QmNETN,MuVi: Video-to-Music Generation with Semantic Alignment and Rhythmic Synchronization,True,1,False,0,Reject,False
jBpEsliki9,Hypergraph-Based Machine Learning for Robust Handling of Missing Data,False,0,False,0,,
lBrLDC7qXF,CAB-KGC: Context-Aware BERT for Knowledge Graph Completion,True,1,False,0,,
KGhkIySg3h,Multi-Fidelity Fine-Tuning of Pre-Trained Language Models,False,0,False,0,,
v5bK7cQch3,Learning 3D Medical Image Models From Brain Functional Connectivity Network Supervision For Mental Disorder Diagnosis,False,0,True,1,Reject,False
RWiqprM18N,Bayesian Persuasion Is a Bargaining Game,False,0,False,0,Reject,False
BVsFp5rQxd,VoiceNoNG: High-Quality Speech Editing Model without Hallucinations,False,0,False,0,Reject,False
frZVMBbqQJ,Don’t Say No: Jailbreaking LLM by Suppressing Refusal,False,0,False,0,,
yORSk4Ycsa,ReCogLab: a framework testing relational reasoning & cognitive hypotheses on LLMs,False,0,False,0,Accept (Poster),True
QXwtkVI8Yr,Swift-FedGNN: Federated Graph Learning with Low Communication and Sample Complexities,True,2,False,0,Reject,False
ThhQyIruEs,MGCFNN: A Neural MultiGrid Solver with Novel Fourier Neural Network for High Wave Number Helmholtz Equations,False,0,False,0,Accept (Poster),True
kWELXBKl54,Vision-Language Models Meet Meteorology: Developing Models for Anomalies Analysis with Heatmaps,False,0,False,0,,
VoVVDaVXdf,SimSiam Naming Game: A Unified Approach for Representation Learning and Emergent Communication,False,0,False,0,,
BECkhjcofz,Evaluating the Goal-Directedness of Large Language Models,False,0,False,0,Reject,False
YslOW2SO6S,CirT: Global Subseasonal-to-Seasonal Forecasting with Geometry-inspired Transformer,False,0,False,0,Accept (Poster),True
89nUKXMt8E,"What Does it Mean for a Neural Network  to Learn a ""World Model""?",False,0,False,0,,
XcSJ6hoc1O,Predicting and analyzing memorization within fine-tuned Large Language Models,False,0,False,0,Reject,False
pudmhZdV78,In-context learning in presence of spurious correlations,False,0,False,0,Reject,False
CtM5xjRSfm,Accelerating neural network training: An analysis of the AlgoPerf competition,False,0,False,0,Accept (Poster),True
7ienVkNf83,EReLELA: Exploration in Reinforcement Learning via Emergent Language Abstractions,False,0,False,0,Reject,False
uSV07DapJx,Counterfactual Outcome Estimation in Time Series via Sub-treatment Group Alignment and Random Temporal Masking,False,0,False,0,Reject,False
3IFRygQKGL,OptionZero: Planning with Learned Options,False,0,False,0,Accept (Oral),True
GOwNImvCWf,Structure and Behavior in Weight Space Representation Learning,False,0,True,2,Reject,False
oSJqRF0Tkg,Leopard: A Vision Language Model For Text-Rich Multi-Image Tasks,False,0,False,0,,
q1Cv7Hp52y,From Skills to Plans: Automatic Skill Discovery and Symbolic Interpretation for Compositional Tasks,True,1,False,0,,
Z6kVjQAPNq,AIME: AI System Optimization via Multiple LLM Evaluators,False,0,False,0,,
p1HeFnn2AA,Deep Learning for Two-Sided Matching,False,0,False,0,Reject,False
rVD4lasVp4,A Lazy Hessian Evaluation Framework for Accelerating Stochastic Bilevel Optimization,False,0,False,0,Reject,False
jTnHyyGYy2,LoRA-Ensemble: Efficient Uncertainty Modelling for Self-attention Networks,True,1,False,0,Reject,False
YVcVbYYy2x,Adaptive Tool Use in Large Language Models with Meta-Cognition Trigger,False,0,False,0,Reject,False
pWrcpPsVas,Graph Neural Networks for Interferometer Simulations,False,0,False,0,Reject,False
aSy2nYwiZ2,Injecting Universal Jailbreak Backdoors into LLMs in Minutes,False,0,False,0,Accept (Poster),True
njyZgDDeY4,Efficient Predictive Counterfactual Regret Minimization$^+$ Algorithm in Solving Extensive-Form Games,False,0,False,0,Reject,False
wmFp2aMhi0,Federated Time Series Generation on Feature and Temporally Misaligned Data,False,0,False,0,Reject,False
Iemy0Fc3Pw,Spike-to-excite: photosensitive seizures in biologically-realistic spiking neural networks,False,0,False,0,Reject,False
3vE4B61VSw,Accurate Split Learning on Noisy Signals,False,0,False,0,Reject,False
HcyVr9SlwR,LBG: LNE-based Blocking Generation Against Data Contamination on Large Language Models,True,1,False,0,Reject,False
kYUpFKqtNe,Leveraging VLMs for MUDA：A Category-Specific Prompting with Multi-Modal Low-Rank Adapter,False,0,False,0,,
pK2636Prbq,Preference fine-tuning for factuality in chest X-ray interpretation models without human feedback,False,0,False,0,Reject,False
IEnYsFjFzI,Quantum Algorithm for Online Learning of MDPs with Continuous State Space,False,0,False,0,Reject,False
vlOfFI9vWO,Multi-Agent Reinforcement Learning for Efficient Vision Transformer with Dynamic Token Selection,False,0,False,0,,
ispjankYab,Action abstractions for amortized sampling,False,0,True,2,Accept (Poster),True
BmG88rONaU,Test-time Adaptation for Cross-modal Retrieval with Query Shift,True,2,False,0,Accept (Spotlight),True
fRmfDqZ2yq,DiffLM: Controllable Synthetic Data Generation via Diffusion Language Models,False,0,False,0,Reject,False
TDy5Ih78b4,Provence: efficient and robust context pruning for retrieval-augmented generation,False,0,True,1,Accept (Poster),True
UyU8ETswPg,Fictitious Synthetic Data Can Improve LLM Factuality via Prerequisite Learning,False,0,False,0,Accept (Poster),True
hLIlN0f4ix,Do better language models have crisper vision?,False,0,False,0,,
Nx6Bb5uxfI,E3D: Enhancing Sparsely-Supervised 3D Object Detector with Large Multimodal Models,False,0,False,0,,
h6ktwCPYxE,Second Order Bounds for Contextual Bandits with Function Approximation,False,0,False,0,Accept (Poster),True
CRkoMdDlFh,I-Lora: Iterative Merging of Routing-Tuned Low-Rank Adapters for Multi-task Learning,True,1,False,0,,
MzmeLlDOkN,MIGA: Mixture-of-Experts with Group Aggregation for Stock Market Prediction,False,0,False,0,,
KdR88Qskmw,The Contraction Property of Pooling Layer,False,0,False,0,,
Oz9FTPINRe,A Causal Study on The Learnability of Formal Languages,False,0,False,0,Reject,False
8BJl6LQgW5,Visual Representation Learning for World Models by Predicting Fine-Grained Motion,False,0,True,1,Reject,False
kN25ggeq1J,Unveiling the Magic of Code Reasoning through Hypothesis Decomposition and Amendment,False,0,True,1,Accept (Poster),True
eaTqsptDPL,Mitigating Parameter Interference in Model Merging via Sharpness-Aware Fine-Tuning,False,0,False,0,Accept (Poster),True
14E7S17hFv,Counterintuitive RL: The Hidden Value of Acting Bad,True,1,False,0,Reject,False
u6vC7KaFel,Instant Transformer Adaption via HyperLoRA,False,0,True,4,Reject,False
nM2kuesKpC,D2P2-SGD: Dynamically Differentially Private Projected Stochastic Gradient Descent,False,0,False,0,,
Sfmk5amxFu,Chimera: State Space Models Beyond Sequences,False,0,True,1,Reject,False
rYU6xsZkfk,Derivatives Are All You Need For Learning Physical Models,False,0,False,0,Reject,False
je3GZissZc,Instant Policy: In-Context Imitation Learning via Graph Diffusion,False,0,False,0,Accept (Oral),True
xtzqU9FgSi,Is self-supervision enough for training sentence embeddings?,False,0,False,0,Reject,False
i4jHy0ewke,Shapeshifters: Auditory cortical neurons switch from polysemantic to monosemantic under anesthesia,False,0,False,0,Reject,False
waGoVEQvT9,Scaling 3D Compositional Models for Robust Classification and Pose Estimation,False,0,False,0,,
xjornbs7aT,Action Mapping for Reinforcement Learning in Continuous Environments with Constraints,False,0,False,0,Reject,False
WYdpjwKQma,LAIA-SQL: Enhancing Natural Language to SQL Generation in Multi-Table QA via Task Decomposition and Keyword Extraction,False,0,False,0,,
nnPkQb0Z0H,EEG-Based Emotion Recognition via Prototype-Guided Disambiguation and Noise Augmentation in Partial-Label Learning,False,0,True,1,Reject,False
AfSNOjtWyt,Universal length generalization with Turing Programs,False,0,False,0,Reject,False
0YxvqG9SsJ,Offline Model-Based Skill Stitching,False,0,False,0,,
6EkWIfvjj9,RARe: Retrieval Augmented Retrieval with In-Context Examples,False,0,False,0,Reject,False
GkeTXeujW0,CausalDiffusion: Causally Related Time-Series Generation through Diffusion Models,False,0,False,0,Reject,False
krUajZ1gHg,MarineMaid: Dataset and Benchmark on Detecting and Understanding Marine Creatures,False,0,False,0,,
xqEeGja6zq,Components Beat Patches: Eigenvector Removal for Robust Masked Image Modelling,False,0,False,0,Reject,False
pf7OGmRxa5,Symbiotic Tuning: A Simple Approach for Enhancing Task Performance of Side-Tuning,False,0,False,0,Reject,False
iINUF4n33F,Text-Based Person Search in Full Images via Semantic Context Disentangling and Prototype Learning,False,0,False,0,Reject,False
LKtttBE5GN,No-Regret is not enough! Bandits with General Constraints through Adaptive Regret Minimization,False,0,False,0,,
sLKDbuyq99,Flow: Modularized Agentic Workflow Automation,False,0,True,1,Accept (Poster),True
BkftcwIVmR,S4M: S4 for multivariate time series forecasting with Missing values,True,1,False,0,Accept (Poster),True
dj8CaE1G7m,The Power of Data: How LSTMs Outshine Disease Progression Modeling with Two Simple Mechanisms,False,0,False,0,,
6QBHdrt8nX,"SafetyAnalyst: Interpretable, transparent, and steerable LLM safety moderation",False,0,False,0,Reject,False
wFIf8zpzTI,Out-Of-Context and Out-Of-Scope: Subliminal Priming for Large Language Models,False,0,False,0,Reject,False
Ysdo3fyD4Q,VEnhancer: Generative Space-Time Enhancement for Video Generation,False,0,False,0,Reject,False
ivs0xU9Ebg,An Efficient Unsupervised Framework for Convex Quadratic Programs via Deep Unrolling,False,0,False,0,,
5Ro7JT5Vaf,Universal Time-series Generation using Score-based Generative Models,False,0,False,0,,
JbRM5QKRDd,An Exploration with Entropy Constrained 3D Gaussians for 2D Video Compression,False,0,False,0,Accept (Poster),True
WjxgruI6A2,Hearing faces among homogeneous populations: improvement of cross-modal biometrics,False,0,False,0,Reject,False
JQbqaQjV7D,Industrial Benchmarking of LLMs: Assessing Hallucination in Traffic Incident Scenarios with a Novel Spatio-Temporal Dataset,False,0,False,0,,
qnlG3zPQUy,"ILLUSION: Unveiling Truth with a Comprehensive Multi-Modal, Multi-Lingual Deepfake Dataset",False,0,False,0,Accept (Poster),True
G6S9B7fr74,Coding Reliable LLM-based Integrated Task and Knowledge Agents with GenieWorksheets,False,0,True,1,Reject,False
ftGnpZrW7P,Gramian Multimodal Representation Learning and Alignment,False,0,False,0,Accept (Poster),True
5MBUmj5mTI,"On the Influence of Shape, Texture and Color for Learning Semantic Segmentation",False,0,False,0,Reject,False
XQlccqJpCC,Going Beyond Static: Understanding Shifts with Time-Series Attribution,False,0,False,0,Accept (Poster),True
wkbx7BRAsM,Video In-context Learning: Autoregressive Transformers are Zero-Shot Video Imitators,False,0,True,1,Accept (Poster),True
O9XdvMbnXC,Mitigating Forgetting in Continually Pretraining MoE-LLMs by Adding and Chilling Experts,False,0,False,0,Reject,False
kgZFaAtzYi,Cracking the Collective Mind: Adversarial Manipulation in Multi-Agent Systems,False,0,False,0,Reject,False
ETX8NTEuCj,On the Interpolation Effect of Score Smoothing,False,0,False,0,Reject,False
YrxhSkfHh0,Fast and Scalable Method for Efficient Multimodal Feature Extraction with Optimized Maximal Correlation,False,0,False,0,,
razAcpFapu,KAN See Your Face,False,0,False,0,,
Pui7Sa6Jwi,CLEAR: An Information-Theoretic  Framework for Distraction-Free Representation Learning in Visual Offline RL,False,0,False,0,Reject,False
bGkPZtisSm,On the Generalization of Preference Learning with DPO,False,0,False,0,Reject,False
cklg91aPGk,Propagation Alone is Enough for Graph Contrastive Learning,False,0,True,1,Reject,False
5AtlfHYCPa,HR-Extreme: A High-Resolution Dataset for Extreme Weather Forecasting,False,0,True,2,Accept (Poster),True
oYLayGfWcI,High Fidelity Text-Guided Music Editing via Single-Stage Flow Matching,True,1,False,0,,
4wmf3Ffhl2,A Dynamic Model of Performative Human-ML Collaboration: Theory and Empirical Evidence,False,0,False,0,Reject,False
yD2JMeKumt,DOTA: Distributional Test-Time Adaptation of Vision-Language Models,True,1,False,0,Reject,False
EWKPEtwjTy,A Discrete Actor and Critic for Reinforcement Learning on Continuous Tasks,False,0,False,0,Reject,False
lf4ukMSl7o,Unsupervised Radar Point Cloud Enhancement Using Diffusion Model as Prior without Paired Traning Data,False,0,False,0,,
jkZ4qOlnLZ,PaSEFT: Gradient-based Partial Parameter Selection in Efficient Fine-Tuning for Large Language Models,False,0,False,0,,
5ck9PIrTpH,MathGAP: Out-of-Distribution Evaluation on Problems with Arbitrarily Complex Proofs,False,0,True,1,Accept (Poster),True
7ZeoPg3eTA,TrustSQL: Benchmarking Text-to-SQL Reliability with Penalty-Based Scoring,True,1,False,0,,
xnF2U0ro7b,Feature-Based Online Bilateral Trade,False,0,False,0,Accept (Poster),True
KRhcZIAcoM,Semi-Supervised Medical Image Segmentation via Knowledge Mining from Large Models,False,0,False,0,,
9vorqLGgyx,SageLite: Harmonizing Text and Code Through Multi-Stage Training,False,0,False,0,,
3Fgylj4uqL,Interpretable Causal Representation Learning for Biological Data in the Pathway Space,False,0,False,0,Accept (Poster),True
XsYJ6yvgEC,LOB-Bench: Benchmarking Generative AI for Finance - with an Application to Limit Order Book Markets,False,0,False,0,Reject,False
mcDAY9PoDJ,Pushing the Limit of Small-Efficient Offline Reinforcement Learning,False,0,True,2,Reject,False
