source_s2id,source_arxiv,source_title,source_community,source_year,target_s2id,target_arxiv,target_title,target_community,target_year
b4d81c89c973b6d207dbc0562760200b7d7974ed,2507.08802,The Non-Linear Representation Dilemma: Is Causal Abstraction Enough for Mechanis,causal,2025.0,3dcfa05a1c162e6cab927c5b08d0444f7b6691f4,2102.12452,"Probing Classifiers: Promises, Shortcomings, and Advances",causal,2021
b4d81c89c973b6d207dbc0562760200b7d7974ed,2507.08802,The Non-Linear Representation Dilemma: Is Causal Abstraction Enough for Mechanis,causal,2025.0,6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,2301.04709,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,causal,2023
8cbc7c757766697a56e7cf881605b8e414ab2fdc,2409.14507,A is for Absorption: Studying Feature Splitting and Absorption in Sparse Autoenc,sae,2024.0,b8f280d8bf685f8da7c83068e73f000528072d6b,2403.19647,Sparse Feature Circuits: Discovering and Editing Interpretable Causal Graphs in ,circuits,2024
8b750488d139f9beba0815ff8f46ebe15ebb3e58,2404.14082,Mechanistic Interpretability for AI Safety - A Review,mi_general,2024.0,436cd0fe00807bc9d14434f3313dc836530f2dae,2401.12181,Universal Neurons in GPT2 Language Models,circuits,2024
e787a35ba2c5c79fe3f8a358b7d78fd4ca97513f,2604.17761,Contrastive Attribution in the Wild: An Interpretability Analysis of LLM Failure,mi_general,2026.0,6edd112383ad494f5f2eba72b6f4ffae122ce61f,2211.00593,Interpretability in the Wild: a Circuit for Indirect Object Identification in GP,circuits,2022
436cd0fe00807bc9d14434f3313dc836530f2dae,2401.12181,Universal Neurons in GPT2 Language Models,circuits,2024.0,a0cfd36e6c7abf070f492ae52a35af895a1c5592,,Zoom In: An Introduction to Circuits,circuits,2020
034f810e1a2021823515cfffee2527caf6cde916,2604.02871,SPG: Sparse-Projected Guides with Sparse Autoencoders for Zero-Shot Anomaly Dete,sae,2026.0,0d24c5680efe9769e6d7ea579db0499ec819a8c7,2406.04093,Scaling and evaluating sparse autoencoders,sae,2024
3ea2a9930e7bbf6a6c2e3488ea5b7a325a73e701,2605.08740,"Causal Dimensionality of Transformer Representations: Measurement, Scaling, and ",mi_general,2026.0,eefbd8b384a58f464827b19e30a6920ba976def9,2304.14997,Towards Automated Circuit Discovery for Mechanistic Interpretability,circuits,2023
61393e6ad8262f2fbf1ef980608c3deae5fb1afd,2311.17030,Is This the Subspace You Are Looking for? An Interpretability Illusion for Subsp,circuits,2023.0,3f7fa58806614a1f38ae760c25c1305e3a87d4ce,2305.08809,Interpretability at Scale: Identifying Causal Mechanisms in Alpaca,causal,2023
d237326ef938edeb7d37f07d7348952472c4b568,2505.20063,SAEs Are Good for Steering - If You Select the Right Features,sae,2025.0,436cd0fe00807bc9d14434f3313dc836530f2dae,2401.12181,Universal Neurons in GPT2 Language Models,circuits,2024
e6f1c4c507e2def3d7091c7aa0c7dcdf339ce223,2605.12874,Descriptive Collision in Sparse Autoencoder Auto-Interpretability: When One Expl,sae,2026.0,edb548fe7574d99454b352ffdb61bca93c3072ba,2309.08600,Sparse Autoencoders Find Highly Interpretable Features in Language Models,sae,2023
a8901abfca87deb347319d2c62157fd3b6fbd697,2512.04691,Towards Ethical Multi-Agent Systems of Large Language Models: A Mechanistic Inte,mi_general,2025.0,c90a99eeb57019732a6cc996bb9eaf13faedf00f,2209.11895,In-context Learning and Induction Heads,circuits,2022
b4d81c89c973b6d207dbc0562760200b7d7974ed,2507.08802,The Non-Linear Representation Dilemma: Is Causal Abstraction Enough for Mechanis,causal,2025.0,f4b585c9a79dfce0807b445a09036ea0f9cbcdce,2003.12298,Information-Theoretic Probing with Minimum Description Length,mi_general,2020
eed43d8ff77508e3c20b8f885830615f12e4a4e0,2605.18808,Compositional Literary Primitives in Instruction-Tuned LLMs: Cross-Architectural,sae,2026.0,890efc891e9b59e8cb5e8c244428f6b81ec0a4da,2408.05147,Gemma Scope: Open Sparse Autoencoders Everywhere All At Once on Gemma 2,sae,2024
85ed19ec62027ecad1101f21eed7748915dd5c04,,Unveiling Language Skills under Circuits,circuits,2024.0,3f7fa58806614a1f38ae760c25c1305e3a87d4ce,2305.08809,Interpretability at Scale: Identifying Causal Mechanisms in Alpaca,causal,2023
339fb2acab7d469c2c0b24fd7523323d658f7b7a,2508.16560,Sparse but Wrong: Incorrect L0 Leads to Incorrect Features in Sparse Autoencoder,sae,2025.0,890efc891e9b59e8cb5e8c244428f6b81ec0a4da,2408.05147,Gemma Scope: Open Sparse Autoencoders Everywhere All At Once on Gemma 2,sae,2024
c77327f402979d26479627a2f1086b9e28805043,2605.03348,"Toward Structural Multimodal Representations: Specialization, Selection, and Spa",mi_general,2026.0,edb548fe7574d99454b352ffdb61bca93c3072ba,2309.08600,Sparse Autoencoders Find Highly Interpretable Features in Language Models,sae,2023
8a4e9316315edf9ea7c9e9cb5cc80bca8011666b,2511.07482,Alignment-Constrained Dynamic Pruning for LLMs: Identifying and Preserving Align,circuits,2025.0,6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,2301.04709,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,causal,2023
edb548fe7574d99454b352ffdb61bca93c3072ba,2309.08600,Sparse Autoencoders Find Highly Interpretable Features in Language Models,sae,2023.0,4a6fb70a76968fbb136f370551f720e8d745698c,1506.02004,Sparse Overcomplete Word Vector Representations,mi_general,2015
eefbd8b384a58f464827b19e30a6920ba976def9,2304.14997,Towards Automated Circuit Discovery for Mechanistic Interpretability,circuits,2023.0,5376540a78a22795011a612837fd6fed2f2a2be6,1910.13140,Concept Saliency Maps to Visualize Relevant Features in Deep Generative Models,mi_general,2019
29b88df30edd0ab758a45bab84dcbbe59652b5a8,2311.10905,Flexible Model Interpretability through Natural Language Model Editing,circuits,2023.0,3f7fa58806614a1f38ae760c25c1305e3a87d4ce,2305.08809,Interpretability at Scale: Identifying Causal Mechanisms in Alpaca,causal,2023
38393ba9db97120a5a9851bd2aa1552876c98001,2605.20337,Capability $\neq$ Interpretability: Human Interpretability of Vision Foundation ,mi_general,2026.0,edb548fe7574d99454b352ffdb61bca93c3072ba,2309.08600,Sparse Autoencoders Find Highly Interpretable Features in Language Models,sae,2023
2c6e921a6b993505e55a7933bf9b98eba5e4b993,2506.10920,Constructing Interpretable Features from Compositional Neuron Groups,sae,2025.0,8cbc7c757766697a56e7cf881605b8e414ab2fdc,2409.14507,A is for Absorption: Studying Feature Splitting and Absorption in Sparse Autoenc,sae,2024
b5131c07be779d90af946e6f370156b9506b7c0d,2307.03637,Discovering Variable Binding Circuitry with Desiderata,circuits,2023.0,3f7fa58806614a1f38ae760c25c1305e3a87d4ce,2305.08809,Interpretability at Scale: Identifying Causal Mechanisms in Alpaca,causal,2023
69b0d45d22dd852f9584adbd9e23e89f2bf03d0e,2606.07714,Beyond Accuracy: Interpreting Topic Representation in Suicide Ideation Detection,mi_general,2026.0,edb548fe7574d99454b352ffdb61bca93c3072ba,2309.08600,Sparse Autoencoders Find Highly Interpretable Features in Language Models,sae,2023
996445d847f06e99b0bd259345408a0cf1bce87e,2202.05262,Locating and Editing Factual Associations in GPT,circuits,2022.0,c41516420ddbd0f29e010ca259a74c1fc2da0466,1805.01070,What you can cram into a single $&!#* vector: Probing sentence embeddings for li,mi_general,2018
3f6aeb0a2ef0d48844590b0780fb55babe6e3468,2604.16889,"Prune, Interpret, Evaluate: A Cross-Layer Transcoder-Native Framework for Effici",circuits,2026.0,6edd112383ad494f5f2eba72b6f4ffae122ce61f,2211.00593,Interpretability in the Wild: a Circuit for Indirect Object Identification in GP,circuits,2022
738462d3080275c47cad471c92bf83d5b577620d,2606.02385,How Optimality Structures Sparse Dictionaries: A Theory for Understanding SAE Re,sae,2026.0,8cbc7c757766697a56e7cf881605b8e414ab2fdc,2409.14507,A is for Absorption: Studying Feature Splitting and Absorption in Sparse Autoenc,sae,2024
32ae4f9ef1c7f729dbd17f8104a95d0b2240b1c0,2604.15842,Disentangling Mathematical Reasoning in LLMs: A Methodological Investigation of ,mi_general,2026.0,c90a99eeb57019732a6cc996bb9eaf13faedf00f,2209.11895,In-context Learning and Induction Heads,circuits,2022
2aeddd0240f0d812ea5b0bca4c04ed950bbf1091,2510.17256,Explainability of Large Language Models: Opportunities and Challenges toward Gen,mi_general,2025.0,3f7fa58806614a1f38ae760c25c1305e3a87d4ce,2305.08809,Interpretability at Scale: Identifying Causal Mechanisms in Alpaca,causal,2023
940cbc1d38bf25caca82fe999d0b8e88d78949f0,2605.31183,"Steering LLMs? Actually, Sparse Autoencoders can outperform simple baselines",sae,2026.0,edb548fe7574d99454b352ffdb61bca93c3072ba,2309.08600,Sparse Autoencoders Find Highly Interpretable Features in Language Models,sae,2023
05877e76088d0f7d1363f287f44e359708667579,2505.11770,Internal Causal Mechanisms Robustly Predict Language Model Out-of-Distribution B,causal,2025.0,6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,2301.04709,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,causal,2023
f7745834b194c4c583406552ec3d1ae1249caf00,2605.01555,Automated Interpretability and Feature Discovery in Language Models with Agents,mi_general,2026.0,edb548fe7574d99454b352ffdb61bca93c3072ba,2309.08600,Sparse Autoencoders Find Highly Interpretable Features in Language Models,sae,2023
ed4697bd40a4c30e5318e258e98c07a215f99c2f,2602.16823,Formal Mechanistic Interpretability: Automated Circuit Discovery with Provable G,circuits,2026.0,3f7fa58806614a1f38ae760c25c1305e3a87d4ce,2305.08809,Interpretability at Scale: Identifying Causal Mechanisms in Alpaca,causal,2023
34371d7edcaae6569cb3d69555225d0425cf8aa8,2605.28149,Sign-Aware Gated Sparse Autoencoders: Modeling Anticorrelated Features with Bi-J,sae,2026.0,890efc891e9b59e8cb5e8c244428f6b81ec0a4da,2408.05147,Gemma Scope: Open Sparse Autoencoders Everywhere All At Once on Gemma 2,sae,2024
b4d81c89c973b6d207dbc0562760200b7d7974ed,2507.08802,The Non-Linear Representation Dilemma: Is Causal Abstraction Enough for Mechanis,causal,2025.0,b400756067cef54c09feb4a27c8d7a12d5d9042f,2501.19335,What is causal about causal models and representations?,causal,2025
8d210472b520a7845602614ff6457e8a553d99e8,2605.20824,Markovian Circuit Tracing for Transformer State Dynamic,circuits,2026.0,5951ede73a1dbb9c5ea8b4d95f31c5ed646aacbd,2106.02997,Causal Abstractions of Neural Networks,causal,2021
0f1e19a6b95a247276063b8771c5b58621c1701f,2605.31558,"Positional versus Symbolic Attention Heads: Learning Dynamics, RoPE Geometry, an",circuits,2026.0,996445d847f06e99b0bd259345408a0cf1bce87e,2202.05262,Locating and Editing Factual Associations in GPT,circuits,2022
284fdf2c118612031580d09fb49148b6a696e160,2601.22594,Language Model Circuits Are Sparse in the Neuron Basis,circuits,2026.0,5951ede73a1dbb9c5ea8b4d95f31c5ed646aacbd,2106.02997,Causal Abstractions of Neural Networks,causal,2021
e2073a10ce15306b55817b8826d3b503c47bcedf,2507.16069,Interpreting CFD Surrogates through Sparse Autoencoders,sae,2025.0,890efc891e9b59e8cb5e8c244428f6b81ec0a4da,2408.05147,Gemma Scope: Open Sparse Autoencoders Everywhere All At Once on Gemma 2,sae,2024
b400756067cef54c09feb4a27c8d7a12d5d9042f,2501.19335,What is causal about causal models and representations?,causal,2025.0,5951ede73a1dbb9c5ea8b4d95f31c5ed646aacbd,2106.02997,Causal Abstractions of Neural Networks,causal,2021
110804428354df709b3693f9efc81946a9036ebf,2309.04827,"Neurons in Large Language Models: Dead, N-gram, Positional",circuits,2023.0,996445d847f06e99b0bd259345408a0cf1bce87e,2202.05262,Locating and Editing Factual Associations in GPT,circuits,2022
5853d3f4d9bca43d6baf8d73b5d10bea17087a41,2606.14990,Rational Sparse Autoencoder,sae,2026.0,0d24c5680efe9769e6d7ea579db0499ec819a8c7,2406.04093,Scaling and evaluating sparse autoencoders,sae,2024
b75c867d0579cf5e30dbb3e965fe0410d5a63a41,2604.19117,LLMs Know They're Wrong and Agree Anyway: The Shared Sycophancy-Lying Circuit,circuits,2026.0,eefbd8b384a58f464827b19e30a6920ba976def9,2304.14997,Towards Automated Circuit Discovery for Mechanistic Interpretability,circuits,2023
00c93068e3a4fc9bfb61dd679e1d769ac7e3736a,2603.26494,Entanglement as Memory: Mechanistic Interpretability of Quantum Language Models,mi_general,2026.0,c90a99eeb57019732a6cc996bb9eaf13faedf00f,2209.11895,In-context Learning and Induction Heads,circuits,2022
fb7a513096d16774119eceb293352f34f15674af,2502.03714,Universal Sparse Autoencoders: Interpretable Cross-Model Concept Alignment,sae,2025.0,8cbc7c757766697a56e7cf881605b8e414ab2fdc,2409.14507,A is for Absorption: Studying Feature Splitting and Absorption in Sparse Autoenc,sae,2024
476b8b15863c9497570b264e85ba71be03bf041b,2511.17735,Towards Open-Ended Visual Scientific Discovery with Sparse Autoencoders,sae,2025.0,8cbc7c757766697a56e7cf881605b8e414ab2fdc,2409.14507,A is for Absorption: Studying Feature Splitting and Absorption in Sparse Autoenc,sae,2024
890efc891e9b59e8cb5e8c244428f6b81ec0a4da,2408.05147,Gemma Scope: Open Sparse Autoencoders Everywhere All At Once on Gemma 2,sae,2024.0,12910786da7a34c9ee26798fd81b0ed7b0e38789,2305.01610,Finding Neurons in a Haystack: Case Studies with Sparse Probing,mi_general,2023
d58b4a9c7f26bf5fc106ba282badedfbc64d4658,2605.10815,Probing Cross-modal Information Hubs in Audio-Visual LLMs,mi_general,2026.0,996445d847f06e99b0bd259345408a0cf1bce87e,2202.05262,Locating and Editing Factual Associations in GPT,circuits,2022
be79d0ef6dec980140bf3dc940a80a23183acf91,2503.10894,HyperDAS: Towards Automating Mechanistic Interpretability with Hypernetworks,mi_general,2025.0,3f7fa58806614a1f38ae760c25c1305e3a87d4ce,2305.08809,Interpretability at Scale: Identifying Causal Mechanisms in Alpaca,causal,2023
56ef7975633e552baa82cb3f11ceee96805cfe1a,2502.18147,"Jacobian Sparse Autoencoders: Sparsify Computations, Not Just Activations",sae,2025.0,8cbc7c757766697a56e7cf881605b8e414ab2fdc,2409.14507,A is for Absorption: Studying Feature Splitting and Absorption in Sparse Autoenc,sae,2024
05153d9def2514e9b5f873115e9b08d41d0d238f,2604.11061,Pando: Do Interpretability Methods Work When Models Won't Explain Themselves?,mi_general,2026.0,6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,2301.04709,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,causal,2023
0fcc157e8aeb5e78aac6691a1d97f6a382036992,2512.10547,Unlocking the Address Book: Dissecting the Sparse Semantic Structure of LLM Key-,sae,2025.0,890efc891e9b59e8cb5e8c244428f6b81ec0a4da,2408.05147,Gemma Scope: Open Sparse Autoencoders Everywhere All At Once on Gemma 2,sae,2024
8cbc7c757766697a56e7cf881605b8e414ab2fdc,2409.14507,A is for Absorption: Studying Feature Splitting and Absorption in Sparse Autoenc,sae,2024.0,edb548fe7574d99454b352ffdb61bca93c3072ba,2309.08600,Sparse Autoencoders Find Highly Interpretable Features in Language Models,sae,2023
836482d1711a61c37858cce75f996a5ba0849c9f,2604.23829,Domain-Filtered Knowledge Graphs from Sparse Autoencoder Features,sae,2026.0,890efc891e9b59e8cb5e8c244428f6b81ec0a4da,2408.05147,Gemma Scope: Open Sparse Autoencoders Everywhere All At Once on Gemma 2,sae,2024
3321f05dae97d4a1b98ba4535e393f12168867fd,2503.15117,Exploring Model Editing for LLM-based Aspect-Based Sentiment Classification,circuits,2025.0,5951ede73a1dbb9c5ea8b4d95f31c5ed646aacbd,2106.02997,Causal Abstractions of Neural Networks,causal,2021
fecdcfec13a295b1810606baf9b74ba48db7933e,2402.12560,CausalGym: Benchmarking causal interpretability methods on linguistic tasks,causal,2024.0,3f7fa58806614a1f38ae760c25c1305e3a87d4ce,2305.08809,Interpretability at Scale: Identifying Causal Mechanisms in Alpaca,causal,2023
9573396988f03e66e9768583a314e991170a5e59,2605.21303,From Circuit Evidence to Mechanistic Theory: An Inductive Logic Approach,circuits,2026.0,edb548fe7574d99454b352ffdb61bca93c3072ba,2309.08600,Sparse Autoencoders Find Highly Interpretable Features in Language Models,sae,2023
b4d81c89c973b6d207dbc0562760200b7d7974ed,2507.08802,The Non-Linear Representation Dilemma: Is Causal Abstraction Enough for Mechanis,causal,2025.0,cb1b5d949a1d711b1bd3a2924e045ad3f893252c,2303.02536,Finding Alignments Between Interpretable Causal Variables and Distributed Neural,causal,2023
39008bf44f1b7222bc37eb58100504c8bb68b167,2605.07271,Understanding Performance Collapse in Layer-Pruned Large Language Models via Dec,mi_general,2026.0,c90a99eeb57019732a6cc996bb9eaf13faedf00f,2209.11895,In-context Learning and Induction Heads,circuits,2022
b8f280d8bf685f8da7c83068e73f000528072d6b,2403.19647,Sparse Feature Circuits: Discovering and Editing Interpretable Causal Graphs in ,circuits,2024.0,9d125f45b1d2dea01f05281470bc08e12b6c7cba,2209.10652,Toy Models of Superposition,sae,2022
5d7156ce2c39b7aa36c52bac017c64611cf9ef62,2602.14111,Sanity Checks for Sparse Autoencoders: Do SAEs Beat Random Baselines?,sae,2026.0,8b750488d139f9beba0815ff8f46ebe15ebb3e58,2404.14082,Mechanistic Interpretability for AI Safety - A Review,mi_general,2024
f661e2f49d2bd3bd6d71c00e474ad3e34b7bdb42,2606.02378,When Do Attention Circuits Form? Developmental Trajectories of Capability and At,circuits,2026.0,6edd112383ad494f5f2eba72b6f4ffae122ce61f,2211.00593,Interpretability in the Wild: a Circuit for Indirect Object Identification in GP,circuits,2022
436cd0fe00807bc9d14434f3313dc836530f2dae,2401.12181,Universal Neurons in GPT2 Language Models,circuits,2024.0,3b21e0c316d0250909f5ef4a9294ef851423a902,,Vision: A Computational Investigation into the Human Representation and Processi,mi_general,1985
d148baafce61f836c8a58ad83c2ce3e4e273012a,2605.09129,Data-driven Circuit Discovery for Interpretability of Language Models,circuits,2026.0,eefbd8b384a58f464827b19e30a6920ba976def9,2304.14997,Towards Automated Circuit Discovery for Mechanistic Interpretability,circuits,2023
f583e0b92c5018bd6b699eceb5d997c59677a6f7,,Formats of representation in large language models,mi_general,2026.0,c90a99eeb57019732a6cc996bb9eaf13faedf00f,2209.11895,In-context Learning and Induction Heads,circuits,2022
a126eb9e5c77e20314ef5acae3376032daf5c52f,2510.00845,Mechanistic Interpretability as Statistical Estimation: A Variance Analysis of E,circuits,2025.0,996445d847f06e99b0bd259345408a0cf1bce87e,2202.05262,Locating and Editing Factual Associations in GPT,circuits,2022
ccc354a9d5a4340d67e0c7a83153100b9362ca76,2505.20254,Position: Mechanistic Interpretability Should Prioritize Feature Consistency in ,sae,2025.0,8cbc7c757766697a56e7cf881605b8e414ab2fdc,2409.14507,A is for Absorption: Studying Feature Splitting and Absorption in Sparse Autoenc,sae,2024
a87d4a3d9dc569497b372db93037d9bb0ba33b13,2603.21546,What Do World Models Learn in RL? Probing Latent Representations in Learned Envi,mi_general,2026.0,5951ede73a1dbb9c5ea8b4d95f31c5ed646aacbd,2106.02997,Causal Abstractions of Neural Networks,causal,2021
6247d7bb9093b4f6c222c6c224b3df4335d4b8bd,2301.04709,Causal Abstraction: A Theoretical Foundation for Mechanistic Interpretability,causal,2023.0,b311dec6aa6963e51c21fc9a89988a7c369145bc,,A Calculus for Stochastic Interventions: Causal Effect Identification and Surrog,causal,2020
